PMATPUB_EF;PMATPUB_EM;DIST_EF_PUB;DIST_EM_PUB;IDEB_AI;IDEB_AF;DOCSUP_EF_PUB;DOCSUP_EM_PUB;TXMOINF;TXBRUTAMORT;TXCOBPLP;PINTERSAP;PINTERDRSAI;REN_TRPCBF_D;REN_TRPCBPC_D;PDEFAGUA;PDEFESGOTO;PDEFLIXO;PDEFSAN;PPOB_POS;PBF;SNIS_PAGUA;PFOCOS;POP_TOT;NOME;IBGE;estado;municipio;data;casosAcumulado;obitosAcumulado;interior/metropolitana;Região;Porte;Capital;ESPVIDA;MORT1;T_ENV;RAZDEP;ANOSEST;T_ANALF15M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FUND15A17;R1040;RDPC;RDPC1;RDPC4;RMPOB;RPOB;PMPOB;PPOB;GINI;POP;POPTOT;IDHM_E;IDHM_L;IDHM_R;IDHM;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
99.24;100.0;3.6;15.5;8.0;5.6;78.5;75.0;0.0;7.48;7.64;40.26;1.71;82.53;184.76;17.12;23.94;12.24;9.26;74.38;44.31;99.16;0.0;5351;Dom Silvério;312270;MG;Dom Silvério;2020-11-01;25;1;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.963;-20.1632;4092;3912;4837;3756;4176;4019;4377;4497;5291;4420;3664;2573;3577
100.0;100.0;4.6;21.3;7.4;5.7;65.2;68.8;0.0;7.49;20.7;19.9;0.0;35.74;59.51;24.85;16.8;19.86;6.62;80.35;45.32;97.46;0.0;3072;Dom Viçoso;312280;MG;Dom Viçoso;2020-11-01;2;0;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-45.1647;-22.2516;4042;2987;4116;3391;4309;4334;4240;4691;5686;4459;3902;3002;3381
92.74;94.14;15.2;33.4;6.9;4.9;78.5;76.0;20.62;7.83;17.39;22.4;0.18;15.86;140.14;8.19;7.16;5.83;2.79;68.77;35.25;95.48;0.01;10093;Dores de Campos;312300;MG;Dores de Campos;2020-11-01;86;2;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-44.0211;-21.1144;4168;3806;4814;3609;4129;4094;4393;4698;5743;4527;3829;2791;3579
100.0;100.0;11.7;27.2;5.8;5.0;68.5;60.0;0.0;5.83;2.86;24.64;0.0;104.01;76.81;39.56;39.0;49.88;25.27;86.97;59.13;100.0;0.02;5316;Dores de Guanhães;312310;MG;Dores de Guanhães;2020-11-01;44;1;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.9257;-19.0521;4108;4314;4979;3772;3977;3996;4250;4417;4992;4489;3758;2649;3706
86.7;85.33;9.3;18.9;6.4;4.8;66.2;68.1;16.81;9.48;13.77;15.47;0.45;38.59;217.11;3.9;2.35;2.15;0.89;74.49;44.28;87.79;0.01;13923;Dores do Indaiá;312320;MG;Dores do Indaiá;2020-11-01;224;3;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-45.6001;-19.4646;5210;4462;5379;4159;5340;5770;5999;6200;7142;5738;4828;3488;4006
100.0;100.0;12.6;16.7;5.7;5.0;46.4;67.7;0.0;3.91;5.22;27.14;3.85;101.59;162.8;11.35;6.69;14.15;2.95;72.01;54.28;91.29;0.01;1533;Doresópolis;312340;MG;Doresópolis;2020-11-01;54;1;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-45.9011;-20.2873;4914;4182;5072;3898;5227;5450;5513;5857;6822;5370;4544;3247;3788
100.0;100.0;3.5;3.3;6.3;4.9;78.1;58.3;111.11;4.66;0.57;14.63;2.35;101.71;60.76;19.74;18.46;18.1;15.72;89.95;70.38;99.69;0.0;1930;Douradoquara;312350;MG;Douradoquara;2020-11-01;17;1;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-47.6085;-18.4341;5338;4290;5171;4503;5812;6040;5988;6245;7100;5525;5008;4115;4261
100.0;100.0;9.3;25.5;6.4;4.2;59.1;66.1;0.0;5.45;2.42;10.69;2.35;145.32;85.96;60.49;34.47;42.65;23.86;88.53;75.84;70.19;0.02;7884;Durandé;312352;MG;Durandé;2020-11-01;48;2;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-41.7981;-20.2063;4045;4348;4984;3950;4334;4015;4340;4305;4802;4027;3240;2623;3571
97.53;100.0;12.5;24.6;6.0;4.4;69.6;50.6;23.46;7.83;17.94;18.24;2.58;49.48;145.34;14.23;4.57;11.09;4.14;75.9;47.01;100.0;0.04;27730;Elói Mendes;312360;MG;Elói Mendes;2020-11-01;207;3;0;Região Sudeste;Pequeno II;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-45.5695;-21.6093;4541;3805;4757;3916;4796;4687;4787;5181;5978;4867;4365;3508;3845
100.0;100.0;16.0;30.5;6.3;3.8;54.3;55.6;33.33;7.57;6.78;19.46;1.45;88.2;177.84;29.44;8.15;11.11;5.05;83.0;63.05;69.61;0.0;11098;Engenheiro Caldas;312370;MG;Engenheiro Caldas;2020-11-01;99;6;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.0507;-19.207;4214;4797;5306;4188;4338;4045;4198;4063;4537;4182;3755;2897;4261
100.0;100.0;8.4;22.6;6.5;3.7;70.2;74.1;12.5;7.46;4.92;28.11;1.06;297.89;135.49;17.3;14.96;24.19;4.35;89.21;83.47;86.63;0.02;7377;Engenheiro Navarro;312380;MG;Engenheiro Navarro;2020-11-01;30;0;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-43.9473;-17.2836;5646;5291;6205;4928;5713;5867;5916;6298;6899;6315;5457;3956;4909
100.0;100.0;13.5;16.0;6.5;4.7;49.8;42.9;13.16;7.72;2.96;13.07;2.94;156.17;241.41;38.69;30.69;33.13;27.78;82.38;61.59;87.63;0.0;5443;Entre Folhas;312385;MG;Entre Folhas;2020-11-01;70;2;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.2309;-19.6223;4065;4460;4916;3925;4179;3962;4158;4223;4733;4175;3553;2645;3856
98.9;100.0;13.6;29.3;6.7;5.0;70.5;57.7;23.53;8.83;13.67;35.21;4.52;40.87;138.8;21.6;27.48;18.52;14.86;77.11;44.12;99.47;0.03;15292;Entre Rios de Minas;312390;MG;Entre Rios de Minas;2020-11-01;57;2;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-44.0658;-20.6711;4350;4100;4818;3668;4327;4256;4608;4847;6002;4854;4079;2924;3720
88.3;92.12;7.4;26.7;6.3;5.0;66.2;81.1;4.5;7.05;3.6;31.93;2.38;60.88;141.05;53.88;40.85;39.54;28.27;82.26;61.72;100.0;0.01;19015;Ervália;312400;MG;Ervália;2020-11-01;180;4;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.6548;-20.8407;4268;4200;5091;3944;4151;4093;4489;4643;5350;4532;3903;2940;3876
98.09;99.27;13.5;31.7;5.8;3.8;75.8;61.2;13.2;5.26;14.38;26.82;0.42;102.91;87.59;21.33;49.56;9.93;3.94;83.11;59.98;72.01;0.11;69010;Esmeraldas;312410;MG;Esmeraldas;2020-11-01;439;16;1;Região Sudeste;Médio;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-44.31399999999999;-19.763;5056;4599;5286;4271;5182;5245;5546;5817;6531;5602;4804;3692;4091
89.61;95.1;12.0;32.3;5.8;4.0;53.4;65.7;9.38;7.58;3.77;38.13;2.25;104.13;173.28;35.92;20.21;20.11;11.88;87.81;72.76;96.24;0.02;24805;Espera Feliz;312420;MG;Espera Feliz;2020-11-01;258;15;0;Região Sudeste;Pequeno II;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-41.9123;-20.6512;4354;4655;5341;3890;4229;4144;4762;4720;5351;4595;3836;2781;3940
98.07;100.0;9.6;26.2;5.8;4.5;67.7;71.4;8.06;6.27;1.57;50.92;3.22;163.58;189.61;23.27;55.78;40.41;14.14;86.66;70.36;100.0;0.02;32214;Espinosa;312430;MG;Espinosa;2020-11-01;255;12;0;Região Sudeste;Pequeno II;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.8094;-14.9254;5893;6232;6319;5580;5663;5642;5914;6022;6413;6096;5983;4843;6006
100.0;100.0;10.7;25.3;7.5;4.8;63.9;53.6;0.0;6.37;8.11;13.79;0.77;84.16;68.53;47.45;45.34;29.67;25.96;78.22;57.58;100.0;0.01;4712;Espírito Santo do Dourado;312440;MG;Espírito Santo do Dourado;2020-11-01;72;4;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-45.9552;-22.0458;4127;3087;4122;3328;4287;4380;4552;4877;5866;4478;4059;3089;3400
97.4;100.0;8.7;17.0;6.9;5.7;72.8;57.4;19.42;6.38;16.09;29.09;1.21;45.4;132.37;39.55;27.18;9.3;6.97;79.82;61.1;99.54;0.0;11449;Estiva;312450;MG;Estiva;2020-11-01;152;3;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-46.0194;-22.4582;4146;3032;4165;3515;4464;4293;4411;4807;5716;4353;3985;3350;3659
100.0;100.0;20.2;47.5;5.8;5.2;59.0;69.4;0.0;8.99;6.66;15.53;1.14;105.38;160.17;10.5;13.72;10.5;3.64;76.74;66.45;91.33;0.0;2448;Estrela Dalva;312460;MG;Estrela Dalva;2020-11-01;17;2;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.4578;-21.7417;4178;4588;5245;4256;4318;3911;4124;4134;4737;4073;3648;2936;4160
99.34;100.0;14.3;21.3;6.2;5.2;71.7;66.7;0.0;8.08;5.74;36.36;3.09;47.29;109.05;12.6;57.09;7.48;6.89;67.22;48.52;87.58;0.04;3590;Estrela do Indaiá;312470;MG;Estrela do Indaiá;2020-11-01;5;0;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-45.79;-19.5188;5145;4375;5285;4091;5296;5747;5957;6182;7041;5667;4766;3382;3957
100.0;100.0;6.2;13.9;6.0;4.9;55.7;50.9;28.57;6.77;7.47;24.25;1.42;84.47;196.42;3.51;2.26;2.8;1.42;77.62;59.81;84.15;0.1;7981;Estrela do Sul;312480;MG;Estrela do Sul;2020-11-01;69;0;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-47.69600000000001;-18.7404;5160;4207;4981;4229;5382;5823;5919;6189;6989;5505;4768;3812;4109
94.82;100.0;15.3;41.3;5.9;4.8;69.9;70.9;9.26;8.06;5.64;56.79;7.38;106.23;159.18;33.05;28.97;26.32;21.63;77.29;57.01;83.7;0.0;11285;Eugenópolis;312490;MG;Eugenópolis;2020-11-01;242;5;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.1882;-21.1006;4458;4954;5550;4224;4440;4194;4486;4500;5244;4517;3951;3046;4390
100.0;100.0;19.9;50.4;5.7;3.7;82.9;88.3;0.0;8.6;11.01;20.07;0.31;108.97;57.06;5.14;1.52;4.97;1.19;78.43;63.52;100.0;0.0;3952;Ewbank da Câmara;312500;MG;Ewbank da Câmara;2020-11-01;11;0;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-43.5072;-21.5503;3752;3478;4649;3378;3629;3631;4089;4171;4954;3989;3318;2301;3434
87.46;91.09;11.8;24.0;6.6;5.6;71.3;55.4;7.36;7.05;45.04;26.47;0.25;60.0;86.78;19.25;5.13;0.64;0.37;70.96;51.43;91.99;0.01;34344;Extrema;312510;MG;Extrema;2020-11-01;2608;28;0;Região Sudeste;Pequeno II;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-46.3182;-22.8545;4301;3443;4178;3803;4721;4332;4446;4512;5688;4278;4121;3868;4218
100.0;100.0;14.9;45.0;6.0;3.7;39.0;71.8;22.22;7.42;4.81;35.43;1.95;153.61;97.58;21.63;14.78;13.47;9.88;91.84;80.82;93.47;0.01;3371;Faria Lemos;312530;MG;Faria Lemos;2020-11-01;50;2;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.0217;-20.8102;4442;4779;5592;4145;4439;4145;4688;4648;5341;4600;3861;2890;4171
100.0;100.0;15.4;40.1;4.6;4.2;71.9;48.5;12.35;9.58;1.04;23.64;0.28;129.96;142.9;11.96;76.35;51.37;9.47;67.47;49.93;100.0;0.03;5012;Felício dos Santos;312540;MG;Felício dos Santos;2020-11-01;9;1;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-43.2426;-18.076;4546;4427;5263;3965;4322;4475;4900;5053;5675;5226;4331;2936;3982
100.0;100.0;12.8;33.1;6.9;4.2;75.8;48.3;0.0;3.43;1.56;13.77;1.06;147.91;81.62;32.23;58.32;29.7;16.03;76.32;51.18;99.66;0.06;3205;São Gonçalo do Rio Preto;312550;MG;São Gonçalo do Rio Preto;2020-11-01;3;0;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-43.3817;-17.9993;4611;4622;5355;3993;4343;4493;4982;4980;5774;5313;4432;2977;4064
100.0;100.0;17.4;43.9;5.4;4.8;59.2;65.5;10.64;7.27;1.74;42.09;3.56;301.42;184.5;9.1;9.24;8.24;6.51;89.58;81.13;100.0;0.0;7431;Felisburgo;312560;MG;Felisburgo;2020-11-01;53;3;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-40.7608;-16.6353;4031;4724;5188;4131;4005;3575;3440;3426;3841;4312;3809;3265;4659
94.63;100.0;14.0;23.5;5.9;3.9;59.1;78.3;19.74;6.09;8.8;11.86;0.35;76.4;202.88;19.59;28.99;14.78;9.4;84.84;65.08;92.56;0.1;15273;Felixlândia;312570;MG;Felixlândia;2020-11-01;97;2;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-44.9006;-18.7546;5504;4950;5884;4834;5945;5881;5770;6467;6692;6096;5029;3990;4502
100.0;100.0;13.7;30.8;6.5;3.9;59.2;45.0;31.25;8.31;4.57;46.79;7.9;92.58;177.39;41.06;18.81;29.54;16.02;74.32;50.21;74.22;0.0;3369;Fernandes Tourinho;312580;MG;Fernandes Tourinho;2020-11-01;21;4;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.0802;-19.1525;4214;4797;5306;4188;4338;4045;4198;4063;4537;4182;3755;2897;4261
100.0;100.0;12.2;32.0;6.4;3.7;58.5;49.7;0.0;7.67;8.21;31.9;0.94;82.87;190.85;72.1;82.03;75.41;66.0;82.62;60.04;61.62;0.05;10432;Ferros;312590;MG;Ferros;2020-11-01;121;1;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-43.0196;-19.2348;4163;4321;5091;3930;4178;3992;4096;4422;5141;4502;3852;2716;3715
100.0;100.0;16.7;18.2;7.4;4.9;59.3;70.5;14.29;5.99;38.5;7.87;0.0;65.0;74.49;21.91;3.4;7.4;1.42;74.54;50.0;100.0;0.02;7343;Florestal;312600;MG;Florestal;2020-11-01;88;2;1;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-44.4321;-19.8885;4988;4525;5222;4159;5093;5147;5598;5833;6606;5468;4697;3566;3939
82.31;86.76;8.0;16.5;7.3;5.0;73.6;70.7;15.11;8.46;20.41;21.06;0.8;21.46;168.39;6.43;4.32;6.08;1.9;66.7;36.26;100.0;0.07;68423;Formiga;312610;MG;Formiga;2020-11-01;892;14;0;Região Sudeste;Médio;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-45.4272;-20.4623;4756;4045;4772;3733;5059;5104;5357;5632;6510;5308;4477;3244;3832
100.0;100.0;12.0;27.7;6.3;5.0;63.9;68.2;22.73;4.41;1.01;7.5;0.0;247.01;142.22;23.58;67.12;24.69;21.29;84.39;74.41;92.93;0.3;9294;Formoso;312620;MG;Formoso;2020-11-01;85;2;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-46.2323;-14.9532;5465;4789;5229;4254;5566;6025;6417;6923;7151;6124;5104;3563;4435
100.0;100.0;9.0;35.4;7.1;5.9;60.6;58.3;0.0;8.53;7.26;24.12;0.52;68.69;118.55;12.84;7.96;9.76;2.58;67.5;37.09;96.04;0.02;2932;Fortuna de Minas;312640;MG;Fortuna de Minas;2020-11-01;19;0;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-44.447;-19.561;5099;4638;5187;4346;5173;5272;5451;5937;6674;5723;4841;3794;4150
100.0;100.0;10.8;32.7;7.0;4.7;39.9;53.5;19.23;4.93;0.99;21.8;1.81;104.57;96.82;62.1;95.38;64.53;56.86;74.03;57.13;99.48;0.02;10557;Francisco Badaró;312650;MG;Francisco Badaró;2020-11-01;3;0;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.3572;-16.9887;4873;5403;5842;4797;4570;4328;4547;4738;5418;5250;4889;3765;4924
100.0;100.0;6.0;20.6;5.7;4.3;47.6;73.8;0.0;4.79;0.75;20.99;1.03;182.03;85.38;28.84;25.68;27.08;7.74;83.74;70.99;89.32;0.15;5215;Francisco Dumont;312660;MG;Francisco Dumont;2020-11-01;20;3;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-44.2321;-17.3111;5809;5555;6330;5207;6008;6133;6082;6527;6844;6268;5570;4209;4976
92.33;94.89;10.5;17.0;5.5;3.8;63.1;65.7;16.88;5.41;2.4;24.17;1.65;104.89;228.13;22.03;26.19;31.01;15.9;90.97;72.66;99.13;0.05;26428;Francisco Sá;312670;MG;Francisco Sá;2020-11-01;224;3;0;Região Sudeste;Pequeno II;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-43.49;-16.4832;5723;5619;6328;5119;5793;5757;5889;6190;6538;6256;5672;4294;5217
100.0;100.0;13.1;37.1;5.3;4.9;61.3;36.1;0.0;4.94;1.94;22.42;1.48;196.34;52.59;50.68;51.33;53.55;47.38;87.29;77.36;96.67;0.01;5672;Franciscópolis;312675;MG;Franciscópolis;2020-11-01;11;0;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.00899999999999;-17.96;4372;4786;5418;4418;4188;4054;4199;4158;4731;4640;4261;3143;4465
100.0;100.0;19.3;38.4;5.8;3.5;58.6;71.3;28.99;8.8;3.35;16.8;4.37;213.67;98.15;47.58;48.72;47.14;39.93;89.55;69.45;100.0;0.01;6024;Frei Gaspar;312680;MG;Frei Gaspar;2020-11-01;73;1;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-41.4329;-18.0714;4093;4740;5258;4288;4162;3733;3867;3762;4239;4141;3724;2951;4256
96.32;100.0;14.5;34.2;5.5;3.9;50.5;75.0;17.09;8.34;5.91;19.58;1.58;179.26;179.73;19.46;20.6;18.02;10.79;84.12;71.15;86.84;0.05;9597;Frei Inocêncio;312690;MG;Frei Inocêncio;2020-11-01;288;7;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-41.9124;-18.5561;4364;5005;5459;4564;4473;4092;4180;4087;4540;4423;3912;3133;4498
100.0;100.0;12.7;28.5;6.4;4.6;58.0;51.4;0.0;4.56;0.09;32.48;3.33;205.48;56.71;75.31;57.61;75.75;51.05;93.0;78.77;98.93;0.01;3510;Frei Lagonegro;312695;MG;Frei Lagonegro;2020-11-01;15;1;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-42.76600000000001;-18.168;4248;4512;5219;4035;4000;4023;4311;4210;5035;4689;4164;2806;3974
91.3;98.79;8.5;27.3;6.2;3.8;70.6;67.5;20.13;4.28;20.04;15.72;0.0;74.55;81.19;8.21;1.68;2.79;0.28;73.52;60.31;84.91;0.05;17072;Fronteira;312700;MG;Fronteira;2020-11-01;408;8;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-49.2011;-20.2832;5070;4376;5085;4429;5643;5182;5185;5518;6282;4726;4809;4657;4947
100.0;100.0;13.3;43.1;5.9;4.0;62.7;64.5;31.25;7.61;4.37;50.24;11.2;236.39;109.05;34.92;38.66;35.56;27.45;87.02;74.29;100.0;0.01;4733;Fronteira dos Vales;312705;MG;Fronteira dos Vales;2020-11-01;17;1;0;Região Sudeste;Pequeno I;0;77.49;10.42;10.51;41.71;7.97;5.96;7.76;4.94;75.76;13.23;804.47;143.17;796.29;103.7;226.93;8.22;20.47;0.503;21106742;21110383;0.753;0.875;0.741;0.787;-40.9233;-16.8903;4368;5033;5681;4553;4281;3843;3708;3748;4328;4657;4180;3409;4995
