"perc_matricula_epf";"perc_matricula_epm";"tx_distorcao_idade_serie_epf";"tx_distorcao_idade_serie_epm";"ideb_ai_ef";"ideb_ai_em";"perc_docente_epf";"perc_docente_epm";"tx_mortalidade_infantil";"tx_mortalidade_bruta";"perc_pop_cobertura_plano_saude";"perc_internacao_falha_aps";"perc_internacao_falha_saneamento";"vl_per_capita_bolsa_familia";"vl_per_capita_beneficio_prestacao_continuada";"perc_pop_cadunico_sem_abastecimento_agua";"perc_pop_cadunico_sem_esgotamento_sanitario";"perc_pop_cadunico_sem_coleta_lixo";"perc_pop_cadunico_sem_saneamento";"perc_pop_pobre_cadunico";"perc_pop_cadunico_bolsa_familia";"perc_pop_urbana_com_abastecimento_agua";"perc_participacao_queimadas_brasil";"cobertura_ab";"incidencia";"letalidade";"label"
100;100;7;21,8;5,9;4,6;51,7;31,2;0;6,19;1,16;28,63;2,05;47,31;98,52;23,32;43,55;23,22;14,96;77,81;50,57;66,68;0,01;100;1341,58926728586;0;"Moderado"
100;100;5,3;32,8;5,9;4,7;56,1;22;0;7,5;7,2;29,83;2,45;147,53;236,5;19,58;43,18;17,69;16,71;77,75;65,29;100;0,82;100;3178,04974338729;2,48447204968944;"Grave"
100;100;7,4;21,9;5,3;5,2;59,3;24,7;20,62;5,88;2,16;34,36;5,84;64,24;164,76;42,69;86,34;32,38;30,06;76,78;56,03;99,51;1,71;100;4051,81918412348;1,36054421768707;"Grave"
95,76;98,25;5,8;22,5;6,1;5,2;40,9;22,2;26,53;6,02;5,04;22,52;0,74;40,91;152,67;25,19;93,94;20,88;19,96;65,88;37,09;100;6,89;77,54;7523,59800111049;1,90651906519065;"Grave"
100;100;16,3;17,3;5,7;4,6;37,4;25,5;38,46;3,2;0,48;14,29;1,16;170,1;28,17;69,78;19,82;26,76;14,67;83,02;69,24;7,75;2,93;100;2842,27381905524;0;"Grave"
100;100;6,2;27,3;5,8;4,4;61,1;37,7;18,94;6,9;9,46;23,24;1,35;66,14;144,15;12,98;83,19;14,03;11,66;73,94;53,16;100;0,27;79,06;4202,77040966696;3,36605890603086;"Severo"
93,26;97,14;4,3;31,7;5,6;4,4;55,1;28,6;12,76;4,76;1,29;18,7;2,63;95,54;209,34;36,82;91,94;31,88;30,66;86,38;69,84;100;2,86;69,78;4139,16146297948;2,94540229885057;"Grave"
89,17;100;6,7;25,7;4,6;3,8;55,7;41,5;12,99;6,85;5,86;30,99;3,81;167,45;340,77;27,04;69,88;23,77;17,36;93,99;82,87;90,08;1,62;84,23;2534,04050742843;3,67197062423501;"Grave"
100;100;6,4;20,3;5,9;5,1;44,8;33,3;0;7,05;2,95;42,5;3,37;118,18;309,17;4,07;87,5;4,78;3,23;62,08;49,58;62,28;0,06;100;2692,30769230769;7,14285714285714;"Grave"
90,89;98;6,5;19,3;5,5;4,8;64,9;35;13,02;5,98;10,25;23,57;4,02;53,48;194,21;24,63;63,99;11,43;10,77;74,93;51,36;100;0,64;53,56;3378,81000182515;3,64618501012829;"Severo"
97,82;100;3,2;18,3;6,5;4,9;54,3;28,1;40;5,68;4,09;36,59;0,61;34,53;149,76;15,51;99,61;12,04;11,06;65,38;35,14;100;1,25;100;2725,72402044293;0,694444444444444;"Moderado"
100;100;9,7;29;5,3;4,6;47,3;23,4;25;4,57;1,43;12,55;0,18;57,89;124,8;37,77;90,81;38,81;31,77;80,74;47,96;100;0,66;100;4921,14108420236;5,07880910683012;"Severo"
83,98;89,99;9,9;27,7;5,8;4,9;73,1;38,4;3,07;5,03;23,79;8,43;0,32;58,25;123,46;12,56;65,6;2,31;1,29;60,07;40,91;100;0,37;73,48;8334,87932808257;1,94253338729259;"Grave"
93,76;96,34;6,2;29;6;5,3;50,1;36,6;8,26;4,18;8,15;25,39;2,37;86,16;55,01;49,17;98,09;44,49;43,24;78,68;61,88;100;2,04;100;5953,24612403101;2,03458799593082;"Grave"
92,62;95,37;5,1;23,6;6;4,6;65,3;33,2;0;6,72;4,69;11,48;0,16;54,19;152,65;17,82;78,08;15,21;13,54;70,37;47,56;99,9;0,02;72,76;5495,33925861695;2,56410256410256;"Grave"
100;100;8,7;37;7,3;4,9;60,8;19,5;0;6,47;4,05;65,13;16,77;68,98;99,8;11,79;61,38;9,89;8,81;71,82;53,52;100;0,07;100;1077,58620689655;4;"Grave"
100;100;18,7;25,2;5,3;5,4;72;37,8;12,05;8,37;2,91;52,38;13,26;76,92;284,36;15,51;99,39;12,54;11,17;68,36;47,1;98,37;0,01;100;2231,52022315202;0;"Moderado"
100;100;14,6;24,9;6,5;4,8;65,4;23,8;12,2;6,19;8,1;14,48;0;74,6;143,51;13,99;44,47;7,47;6,08;70,74;49,34;100;0,99;100;4747,70642201835;0,966183574879227;"Grave"
95,05;100;3,6;25,8;6,2;5;60,9;33,6;10,99;4,11;4,26;23,19;1,48;51,87;170,52;13,21;98,16;12,29;11,36;68,94;49,39;100;0,55;100;2995,74209245742;0,846023688663283;"Grave"
100;100;6,6;27,3;5,6;4,3;39,2;18,7;0;4,06;1,88;17,71;0,77;135,2;143,12;32,36;72,76;31,87;27,37;83,86;68,99;100;1,26;100;1587,88774002954;5,81395348837209;"Grave"
100;100;3,9;22,1;5,6;3,9;45,7;31,2;13,7;6,39;3,3;23,25;1,1;104,85;45,95;24,87;42,95;23,67;20,07;79,08;32,82;100;0;100;5219,11473243779;4,64135021097046;"Severo"
100;100;15,8;41,6;5,8;4,2;35,7;17;0;1,82;0,44;0;0;90,75;34,8;90,03;98,89;70,59;70,15;89,97;64,83;99,21;0,98;100;2023,87130254281;0;"Moderado"
84,7;91,78;3,2;23,8;6;4,8;66,6;40,7;11,86;5,74;18,83;19,68;0,69;36,51;225,05;4,56;24,06;2,62;1,49;67,02;41,83;100;0,23;70,14;4789,57879774735;3,21187077385425;"Grave"
92,09;100;7,7;25,1;4,4;3,7;48,3;32,1;0;6,33;4,11;55,41;11,38;183,31;314,6;38,22;82,98;37,99;31,94;85,39;72,39;100;1,69;100;2484,03122782115;3,57142857142857;"Grave"
100;100;18,3;47,5;4,8;4,3;25;26,3;0;5,37;1,4;11,86;1,25;83,92;41,48;29,82;91,93;28,7;27,58;58,41;51,91;78,48;1,08;100;1528,29409334986;0;"Moderado"
100;100;5,3;26,7;5,7;4,9;66,1;40,3;0;7,77;1,02;34,08;1,46;63,73;238,39;35,43;96,82;34,02;29,29;72,83;43,05;100;0,03;100;687,182551538691;4,34782608695652;"Grave"
100;100;5,5;30;6,6;4,9;58,9;25,6;19,23;3,1;12,38;20,41;1,63;52,45;60,3;13,29;86,49;14,98;10,92;75,34;49,66;100;0,33;100;990,40544722996;3,125;"Moderado"
100;100;14,5;24,1;5,5;4,8;50,7;18,3;53,57;2,46;3,14;7,44;1,32;96,6;78;38,57;97,09;33,71;31,76;78,1;64,5;90,92;0,32;100;2953,84615384615;3,47222222222222;"Severo"
89,15;91,06;15,2;28;5,7;4,8;73;51,8;13,16;2,96;15,54;28,2;6,55;30,66;53,9;7,05;95,87;6,72;6,08;66,82;47,07;98,2;0,3;94,24;7722,69080436124;1,06553010122536;"Grave"
83,56;84,07;9;24,7;5,8;5;69,6;40,3;10,81;5,12;19,71;10,24;0,25;21,26;124,95;14,23;60,88;2,36;1,62;62,14;33,9;100;0,4;87,21;5242,35688947113;1,76891759090271;"Grave"
86,48;89,56;9,8;26,9;6,1;4,8;62,1;39,4;13,33;4,53;16,99;17,48;0,83;26,82;87,97;4,95;80,26;3,38;2,79;63,21;36,87;100;0,32;100;7441,65307487415;1,57678965625986;"Grave"
100;100;5,1;24,2;5,9;4,8;53,8;26,1;28,99;2,58;7,19;32,45;4,62;46,99;83,25;25,8;75,47;16,68;13,39;71,2;45,22;99,72;1,82;100;3910,19443549253;1,64835164835165;"Grave"
90,18;94,3;2,3;25,8;6,1;5,1;69,5;37,5;11,38;4,63;19,3;26,66;2,46;23,26;171,28;6,67;70,08;5,21;4,19;71,93;44;100;1,05;80,22;5797,95199740964;1,36125654450262;"Grave"
89,92;93,08;3,2;22,8;5,9;5,1;64,1;39,2;13,82;3,32;7,22;24,76;1,29;58,88;96,04;7,22;97,86;7,86;5;73,19;57,04;98,07;0,25;100;5475,43764941775;1,40845070422535;"Grave"
99,71;100;7;18,7;6,3;4,8;54,5;38,2;26,32;7,18;4,12;19,91;3,03;92,07;122,39;41,44;12,24;45,09;5,82;69,93;51,07;100;0,7;100;2789,92296481366;2,23880597014925;"Grave"
100;100;3,6;43,2;5,7;5,1;71;39,3;0;3,46;2,02;11,19;0,59;135,61;139,57;12,85;51,03;5,88;5,76;78,36;54,73;100;1,9;100;3056,51672433679;0,943396226415094;"Grave"
87,2;95;9,5;33;5,4;4,4;65,7;39,4;13,9;5,8;16,15;14,85;0,48;74,68;238,96;18,83;43,4;4,03;1,52;81,97;65,53;97,55;0,19;49,41;3676,83285099612;4,79404466501241;"Severo"
91,89;100;6,7;29,4;5,9;4,6;54,8;27,6;6,62;4,13;5,49;15,8;0,37;38,01;136,03;24,86;97,93;21,27;21,04;62,06;38,04;100;0,17;61,52;4063,84735345381;1,35440180586907;"Grave"
100;100;3;19,7;6;5;60,6;45,1;15,38;5,16;1,57;28,28;1,82;67,66;101,84;38,27;14,01;33,85;9,79;84,85;63,87;100;0,12;100;3163,56293470945;3,54609929078014;"Severo"
100;100;2,3;14,3;6,2;5,2;40;42,4;20;6,01;19,09;11,93;1,74;81,79;155,97;20,72;69,91;18,14;14,6;73,89;46,53;100;0,05;100;4020,25957581513;3,1496062992126;"Grave"
98,87;100;8;43,6;6,3;5;64;21,9;12,05;4,16;3,06;13,07;0;66,83;64,83;11,29;94,98;10,53;9,4;86,14;67,21;100;2,17;100;928,868247372281;1,31578947368421;"Moderado"
96,54;100;16,4;29;6,1;4,6;61,4;48,5;20,41;8,04;12,34;15,27;1,74;109,1;26,38;46,31;9,69;4,06;1,08;86,36;65,77;100;0,01;100;8029,73071768003;1,06221547799697;"Grave"
88,07;90,9;15,7;25;6,2;5,4;50,6;38,2;14,76;5,53;14,82;28,2;6,34;47,96;202,93;33,88;86,45;2,7;2,53;72,41;47,87;96,85;0,29;100;4344,08407320167;2,39833159541189;"Grave"
100;100;16,5;24,4;5,3;5,5;48;17;0;2,32;2,58;15,79;1,3;100,67;132,25;36,13;91,21;35,01;30,18;83,63;61,22;95,88;0,4;100;1353,9996436843;0;"Moderado"
100;100;12,5;25,9;5,9;6,1;49,1;27;45,45;7,63;5,54;23,38;1,28;102,72;109,15;18,2;86,75;10,71;9,68;83,06;64,17;100;0,01;100;152,516522623284;0;"Leve"
83,45;87,82;28,1;37,8;5,6;4,4;61,1;42,8;12,46;3,23;3,71;15,46;1,17;145,1;72,42;6,93;43,74;2,57;0,86;90,58;75,31;100;0,05;29,99;2058,11756294367;3,0272952853598;"Grave"
87,83;92,43;15;24,5;5,5;4,9;46,5;41,7;11,44;6,61;5,71;20,76;0,74;118,47;215,88;27,45;88,58;8,66;7,66;79,15;61,11;100;0,06;100;4538,66268210684;1,56378600823045;"Grave"
100;100;11;24,1;6,6;5,3;67,1;36,1;0;6,74;23,58;5,51;0,77;85,37;54,69;12,95;7,47;11,29;2,03;78,4;60,4;100;0,08;100;3371,36929460581;1,02564102564103;"Grave"
70,97;88,78;36,8;43,3;4,9;4,5;47,2;21,6;6,9;5,32;3,81;13,29;3,05;84,09;168,79;24,24;85,45;19,02;16,34;71,87;48,65;100;1,22;100;3526,75006654245;0;"Grave"
100;100;14,9;26,3;5,5;5,1;53,6;20,6;22,06;7,17;3,12;37,13;1,58;133,54;488,8;13,83;61,7;12,58;11,42;82,9;62;100;0,16;100;3400,80971659919;0,340136054421769;"Grave"
100;100;20,6;28,6;6;5;55,5;39,4;0;4;0,51;8,86;0;178,9;38,45;55,47;40,83;53,3;34,45;86,1;65,42;99,83;0,13;100;399,57378795951;0;"Leve"
100;100;11,4;16,7;5,7;5,8;39,8;24,2;35,71;7,64;3,06;21,57;3,98;50,48;117,82;20,16;93,26;8,34;8,28;84,78;53,74;100;0;100;2426,05516782984;2,05479452054794;"Grave"
100;100;10,2;20,4;6,9;5,3;32,1;36,7;0;7,34;1,26;37,7;6,27;106,18;174,16;18,97;90,59;18,09;14,49;83,01;62,28;99,95;0,03;100;1731,220657277;0;"Moderado"
73,73;83,75;18;24,4;6,3;5,4;68,7;59,1;12,42;6,9;17,53;12,15;0,67;27,58;173,04;17,93;31,47;1,7;1,17;76;42,22;100;0,09;77,39;3603,1689333639;2,66331286528076;"Grave"
97,83;100;6,8;14,8;7,4;5,9;44,8;38,4;10,2;6,07;6,21;17,9;0,85;91,88;245,53;10,16;5,9;7,32;3,59;79,2;63,83;100;0,07;100;3683,43603421319;2,12234706616729;"Grave"
79,82;87,32;17,6;31,1;5,6;4,6;64,7;47,9;15,45;4,85;16,18;12,2;1,06;20,55;155,31;50,39;60,76;0,42;0,21;77,22;45,97;77,41;0,05;51,75;6860,48442140604;1,44124764721699;"Grave"
100;100;8,2;21,8;7,1;5,7;54,7;28,2;61,54;7;3,21;34,9;1,52;76,62;323,98;13,05;26,96;8,96;3,84;79,95;64,85;100;0,06;82,87;2799,90345160512;2,58620689655172;"Grave"
100;100;9,2;22,6;6,9;5,3;55,8;34,6;17,54;9,92;2,68;28,94;3,25;83,62;64,8;2,81;46,47;1,25;1,25;81,86;49,09;99,94;0;100;2010,18493701421;4;"Grave"
98,69;100;11,8;26,6;6,2;4,7;62,2;46,3;16,46;6,39;4,44;23,1;0,59;172,57;83,11;2,12;17,01;2,43;1,15;78,97;70,84;100;0,1;100;4078,65620599477;2,21948212083847;"Grave"
97,03;100;20,4;37,5;5,3;4,2;53,7;57,9;7,87;8,29;4,18;25,66;2,17;131,59;79,07;41,03;76,85;8,06;6,18;86,95;60,1;100;0;100;3993,85560675883;1,02564102564103;"Grave"
100;100;12,7;16,6;5,7;4,8;32,6;25,3;21,74;4,71;1,92;23,49;2,08;148,87;195,5;31,8;28,62;22,48;16,22;70,52;60,46;100;0,15;88,96;2442,1266853218;3,125;"Grave"
100;100;6,7;16,5;5,8;5,4;37,4;51,3;25,64;5,07;2,84;46,38;7,86;70,05;166,97;24,26;75,82;20,29;17,18;68,81;43,83;99,94;0,03;100;1082,17788298952;0;"Moderado"
100;100;15;23,4;7,4;5,2;42,2;33,3;25;5,03;2,93;28,25;3,46;45,47;107,89;20,99;1,12;5,14;0,24;68,03;35,24;100;0,28;71,61;1652,44035894069;0,662251655629139;"Moderado"
100;100;8;18,8;6,4;5,5;60,9;17,4;0;9,06;3,36;34,59;1,22;75,93;230,57;8,62;94,88;6,18;4,43;62,9;45,41;99,96;0;100;2074,81005260082;1,40845070422535;"Moderado"
100;100;16,4;29,4;6,8;5,6;29,5;15,4;55,56;6,82;2,49;22,04;2,59;111,77;138,55;22,28;89,27;17,72;15,92;75,85;54,88;98,59;0,03;100;4330,39294306335;0,925925925925926;"Grave"
100;100;11;21,8;6,4;5,3;52;16,6;14,18;5,37;26,3;28,64;3,71;128,66;115,66;19,45;75,02;10,14;8,65;74,63;58,35;100;0,16;63,18;5184,47532343076;1,1090573012939;"Grave"
78,42;81,36;16,7;27,4;5,8;5,2;59,5;38,7;19,52;6,8;9,49;15,26;1,79;40,25;195,4;34,49;26,65;11,17;7,26;77,13;54,72;99,32;0,06;100;3349,23195623203;1,78010471204188;"Grave"
87,19;100;18;24,7;6,2;5,3;63,3;42,6;30,3;8,77;4,46;30,14;4,7;123,39;289,78;21,7;97,16;20,65;18,2;73,89;62,68;100;0,15;100;1944,69424460432;1,73410404624277;"Moderado"
95,32;97,51;18,7;23,8;6,3;5,2;66,9;58,1;28,33;5,58;21,49;38,24;3,49;53,43;156,43;19,31;18,52;3,56;2,24;71,29;51,61;96,9;0,22;83,55;4171,18093174431;2,8971028971029;"Grave"
100;100;16,9;32,9;5,7;5,3;54,4;34;17,7;5,74;6,56;19,06;0,84;89,02;73,54;5,45;21,4;3,13;0,7;81,27;60,32;100;0,01;100;4098,54175872735;2,15633423180593;"Grave"
100;100;17,6;29,9;5,8;4,4;57;33,3;0;3,14;0,14;14,14;0;172,79;41,8;53,22;97,5;42,65;41,72;81,23;65,37;100;0,11;100;1762,00820661357;1,36986301369863;"Moderado"
100;100;16,9;29,6;5,5;5;55,5;48,4;0;5,83;4,61;29,55;1,37;82,69;0;7,01;90,98;2,5;2,07;78,27;50,85;93,47;0,01;100;2275,24972253052;2,4390243902439;"Grave"
100;100;15,2;27;5,9;5,6;33,8;25;11,49;6,7;2,41;43,02;5,05;98,22;178,21;24,6;39,91;10,52;10,04;59,59;43,01;100;0,08;100;3094,37854564208;0,555555555555556;"Grave"
93,71;100;10,5;14,6;6,6;6;41,7;45,9;27,4;9,33;15,35;46,88;6,89;27,95;222,36;9,58;54,49;5,34;3,14;67,2;49,75;99,46;0,04;100;2716,3083377032;3,08880308880309;"Grave"
97,1;100;16,1;24,2;5;4,4;38,9;32,1;20;4,79;1,84;19,48;1,08;141,93;206,94;16,99;76;15,03;10,67;84,93;60,55;97,58;0,08;100;919,97479521109;4,10958904109589;"Grave"
94,09;100;15,4;22,6;5,5;5,2;54,6;38,2;0;4,75;11,01;52,21;7,18;70,26;118,14;8,84;4,5;5,73;2,85;70,16;56,32;100;0,06;100;6340,60989835027;1,1826544021025;"Grave"
100;100;9,4;16,1;6,8;5,6;59,7;25,6;100;9,9;0,99;12,96;0;136,43;125,04;10,97;81,42;10,97;6,61;73,94;55,49;100;0,01;100;1202,2630834512;0;"Moderado"
100;100;11,8;27;6,5;5,2;47;42,3;10,53;7,42;41,93;23,27;1,06;69,42;259,12;27,91;26,69;1,88;1,54;71,6;52,69;100;0,09;100;1496,11011370437;1,6;"Moderado"
85,83;92,39;17,4;21,2;6,2;5,5;63,2;55,5;17,75;6,41;20,15;26,65;2,78;21,85;209,62;14,72;5,51;11,2;3,12;54,78;23,17;100;0,15;100;4821,08981487538;1,49253731343284;"Grave"
88,85;100;9,9;17,1;6,1;5,4;36,7;33,9;9,39;5,84;2,67;32,49;4,55;45,57;230,21;12,73;25,39;9,89;9,14;64,94;41,88;100;0,58;92,17;1269,92704674412;0,851063829787234;"Moderado"
83,23;90,12;18,7;22,1;5,9;5,2;63,5;49,4;12,44;6,09;9,35;10,49;0,27;22,26;159,39;13,45;14,72;2,82;0,9;67,38;32,35;88,26;0,07;61,96;2446,40753828033;2,55175734232065;"Grave"
100;100;18,4;29,4;5,4;5,5;51,8;33,9;0;9,45;4,7;19,31;2,96;83,74;114,17;29,21;90,57;14,42;12,72;78,03;55,93;100;0;100;2727,51822846341;1,98019801980198;"Moderado"
100;100;17,1;23,8;6,7;5,5;47,1;25;29,41;4,97;2,32;14,17;0,72;166,21;59,11;36,68;51,83;32,5;21,78;91,59;71,01;100;0,01;100;4693,53948094975;1,17647058823529;"Grave"
100;100;11,2;21,7;5,6;4,9;31,6;26,9;52,63;5,08;0,96;21,69;5;208,15;42,29;20,77;30,14;19,98;11,49;83,21;71,04;100;0,83;100;3155,08021390374;0;"Grave"
94,97;100;18,3;23,9;6,3;5,4;42,8;53,1;13,51;5,36;10,61;39,76;7,58;99,38;247,28;21,32;96,41;18,16;16,1;89,99;75,73;100;0,16;100;3335,76820063307;1,70316301703163;"Grave"
100;100;12;22,6;6,1;4,9;48,3;31,1;28,17;4,62;25,65;33,06;1,54;29,58;83,22;11,96;85,37;8,23;6,5;63,87;36,44;100;0,18;100;517,554902783606;2,7027027027027;"Moderado"
100;100;17,1;26,7;5,3;4,5;60,6;39,9;6,94;6,81;0,94;13,06;0;165,58;125,46;9,9;35,65;1,72;1,46;87,51;72,66;100;0,01;100;435,670524166099;6,25;"Grave"
93,53;100;16,9;20,6;5,3;4,7;60,8;31,2;18,13;6,47;5,89;15,33;4,91;115,29;138,4;12,7;9,96;9,39;4,81;86,92;66,65;100;0,09;100;1698,17042353179;2,08333333333333;"Moderado"
100;100;9,8;28;5,7;5,6;57,7;45,3;16,67;9,12;1,5;11,85;0;343,19;392,95;20,68;2,19;7,45;1,71;81,74;72,28;99,97;0,02;100;1265,07796410709;2,32558139534884;"Moderado"
93,69;100;7,9;10,1;6,2;5,2;49,2;15;0;6,39;4,47;22,44;0,68;60,22;133,73;10,17;72,41;8,5;6,76;78,27;57,86;100;0,05;100;699,655242344352;5,79710144927536;"Grave"
100;100;21,9;19;5,2;5,1;54,9;23,1;29,41;7,76;9,89;32,84;0,88;98,85;336,16;7,21;86,54;1,79;0,82;78,3;57,28;100;0,08;99,6;1246,53739612188;6,66666666666667;"Grave"
65,97;63,81;15,5;25,2;6,6;5,3;46;51,8;9,47;5,68;29,82;27,72;3,04;26,91;121,57;4,48;11,57;2,85;0,7;73,69;42,21;100;0,29;44,6;2707,21631361519;2,56132756132756;"Grave"
100;100;14,7;30,1;5,8;4,9;71,4;54,1;16,39;5,36;5,46;25,58;3,35;78,87;61,8;3,95;46,63;0,78;0,48;80,66;51,37;100;0,02;100;2320,96806189248;2,56410256410256;"Grave"
99,51;100;27,6;40,6;4,4;4,5;12,7;8,9;21,43;6,21;1,5;41,82;7,49;100,21;171,61;53,67;96,41;51,52;48,94;85,42;59,62;100;3,8;100;681,656323125445;2,98507462686567;"Moderado"
54,59;77,9;6,1;7,8;6,8;5,6;47,3;58,5;3,39;7,94;11,01;18,44;1,21;26,49;163,15;4,8;14,15;4,38;2,55;65,68;36,9;100;0,02;100;4527,19476416159;1,69491525423729;"Grave"
92,14;100;13,3;18,5;5,9;4,3;46,3;32,7;9,35;8,11;9,11;25,72;3,3;48,66;134,82;13,53;97,63;11,42;9,81;75,85;49,37;100;0,03;100;2146,43453374672;4,44444444444444;"Grave"
92,18;85,29;13,6;32,3;6,7;5,8;69,9;30,6;0;2,74;38,22;24,01;0,56;31,09;37,76;5,41;5,82;4,07;2,15;77,14;50,9;100;0,22;100;5554,3358946213;1,38339920948617;"Grave"
86,56;92,56;23,5;29,9;5;4,5;68,1;41,9;4,55;4,07;8,83;4,69;0;95,67;109,1;10,61;3,02;3,84;0,31;83,2;68,18;100;0,03;100;4877,42785689684;1,22812404052809;"Grave"
99,31;100;26,3;26,3;5,8;4,7;59;38,3;18,69;5,97;2,93;15,11;3,01;153,41;108,4;33,28;55,87;17,13;13,3;87,39;73,7;100;0,24;100;2905,58137159781;2,28471001757469;"Grave"
100;100;14,2;12,7;6,9;6,4;57,9;45,6;75;8,75;2,86;42,34;19,11;77,6;49,99;27,44;72,56;25,84;21,76;78;47,44;100;0,01;100;2346,85759745426;1,69491525423729;"Moderado"
96,78;100;14,2;20,1;5,9;5;58,9;56,1;0;6,68;1,79;16,19;0,64;106,09;185,24;10,4;45,44;9,02;7,1;85,59;69,03;100;0,07;93,67;2146,85188526069;3,78151260504202;"Grave"
100;100;19,1;27,7;7,3;5,2;67,5;39,7;10,2;7,18;11,51;31,07;1,64;47,6;122,59;17,65;19,67;9,77;8,66;68,6;38,31;100;0,1;72,07;1071,58165452207;1;"Moderado"
91,58;94,03;20,8;21,2;5,7;5;58,7;30,2;7,7;4,93;5,35;15,15;0,31;91,04;145,93;34,92;73,27;14,24;12,22;81,55;65,63;90,43;0,49;88,82;1385,80230184111;3,91134289439374;"Grave"
77,05;82,26;11,5;25,7;5,8;5,4;53,9;23,6;16,46;5,27;24,48;50,2;10,49;73,08;175,98;34,54;29,72;19,34;9,59;80,6;59,32;97,06;0,47;100;3374,17865388031;1,40350877192982;"Grave"
100;100;10,4;30,9;6,9;5,8;54,5;40;0;9,71;3,8;31,58;4,08;125,34;104,06;18,85;97,06;8,7;8,33;65,03;59;100;0,01;100;2773,15585135885;4;"Grave"
100;100;9,9;19,7;6,5;5,8;68,7;51,4;0;7,39;9,65;31,33;1,2;38,26;81,87;7,97;11,42;3,44;1,87;53,64;34,06;100;0,01;100;1915,96638655462;7,01754385964912;"Grave"
100;100;10,9;15,7;5,2;4,9;30,7;21,4;0;4,72;0,77;25,86;5,76;284,98;68,14;33,45;67,06;28,05;18,09;88,53;75,97;100;0,02;100;531,130126881086;5,55555555555556;"Grave"
100;100;7,9;19,1;6,5;5,4;48,3;41,3;32,26;6,47;3,61;57,32;19,81;114,92;155,82;13,61;11,06;7,72;2,16;79,19;53,34;100;0;100;2964,22487223169;3,44827586206897;"Severo"
100;100;4,9;13,3;6,8;5;46,9;33,8;47,62;4,32;1,3;22,81;4,92;84,13;105,78;24,25;91,3;19,32;17,97;76,14;57,49;100;0,01;100;1060,07067137809;0;"Moderado"
100;100;9,9;18,2;5,5;5,6;48,2;28,7;15,15;5,29;3,35;24;1,47;126,45;186,69;23,08;82,78;19,57;17,52;74,8;59,04;99,98;0,23;100;1496,77419354839;1,72413793103448;"Moderado"
100;100;12,7;18,8;5,8;4,6;76,1;50;0;8,66;5,07;9,72;0;78,22;105,46;19,49;91,3;12,62;10,66;66,12;44,06;100;0,03;100;2887,8970858493;1,81818181818182;"Grave"
88,37;93,59;9,1;24,6;6,7;5,1;63,6;25,1;13,42;7,85;17,32;24,4;2,34;94,8;235,51;4,37;16,39;1,6;0,91;76,76;64,2;100;0,21;100;2812,52554983239;2,03488372093023;"Grave"
100;100;13,4;28,8;6,1;5,3;39,6;17,1;0;8,88;2,16;20,66;3,26;96,42;79,38;21,99;96,27;3,47;3,14;77,95;53,34;99,93;0,01;100;1420,53862089376;0;"Moderado"
100;100;18,7;23,7;5,5;5,5;41,9;21,3;12,66;6,91;2,97;30,05;1,67;126,66;57,22;31,76;82,54;32,72;27,47;80,33;66,74;45,02;0,27;100;3181,2293076148;0;"Grave"
100;100;6,6;20,5;7,4;6;31;37,1;0;8,57;5,3;31,34;7,22;93,69;129,98;20,92;63,08;19,28;13,28;95,03;84,15;100;0,03;100;1433,2784184514;0;"Moderado"
90,63;100;6,3;13,3;7,5;5,3;54,3;48,7;20,2;5,88;3,9;40,66;16,11;76,89;152,54;10,96;98,81;9,13;6,02;73,23;55,93;99,34;0,01;100;1292,26959684284;1,19760479041916;"Moderado"
100;100;27,3;37,9;4,7;4;27,4;3,5;26,09;2,65;0,38;15,84;1,85;129,64;80,62;58,24;68,06;56,67;47,45;78,27;64,88;94,33;0,38;100;536,03335318642;2,46913580246914;"Moderado"
80,84;86,02;18,9;23,7;5,2;4,2;55,9;50,5;5,45;5,74;8,06;34,99;6,47;92,76;219,82;16,28;56,97;12,48;9,06;88,5;68,94;100;1,43;75,66;2448,41910716907;2,32804232804233;"Grave"
100;100;9,4;22,7;7,4;5,7;31,5;26;0;6,27;3,33;25,8;2,69;165,07;257,58;19,92;31,28;18,82;13,94;77,77;65,85;83,48;0,1;100;627,298291152931;6,89655172413793;"Grave"
100;100;16,1;22,1;5,1;5,2;59,3;7,9;0;5,03;0,93;8,53;0;45,5;11,46;44,23;99,32;39,97;39,4;67,31;39,28;100;0,02;100;2409,31956579296;2,1978021978022;"Grave"
100;100;20;38,2;4,9;4,8;27;5,2;0;6,61;2,94;36,57;14,1;253,54;199,95;4,48;31,82;7,44;2,45;84,82;67,19;99,91;0,03;100;1641,64164164164;2,4390243902439;"Moderado"
97,72;100;12,6;19,6;5,9;5,5;62,9;26,2;9,66;9,76;6,42;30,51;2,66;68,46;205,23;6,82;65,01;0,22;0,16;85,48;61,62;100;0,15;100;4175,74753726789;2,08768267223382;"Grave"
100;100;8,5;19,7;6,5;5,3;43,8;31,6;0;10,88;18,31;28,89;2,48;39,16;140,76;11,91;83,36;9,13;7,04;74,9;47,36;100;0,02;100;1427,29705619982;3,75;"Grave"
82,44;95,25;8,1;18,1;7,1;5,8;46,7;40,8;12,75;6,43;8,75;37,54;11,29;38,78;176,23;29,81;23,06;3,69;3,19;82,84;58,35;95,4;0,08;100;5626,0832209993;2,47498683517641;"Grave"
